model_id,variant_id,protocol_id,refinement_level,planned,validation_levels
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P08_rebound,h,always,"D,E"
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_capacitance-5a8359e4e8,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P00_canonical,h,always,"B,C"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P02_weak_step,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P03_rheobase,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P04_step_2x,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P05_long_step,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P06_ramp,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P08_rebound,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-dda33c4c51,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P00_canonical,h,always,"B,C"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P02_weak_step,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P03_rheobase,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P04_step_2x,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P05_long_step,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P06_ramp,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P08_rebound,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,m-scale_gate_time_constant-2e28d01edd,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P00_canonical,h,always,"B,C"
pospischil2008_fs,m-increase_dt-2391bb7a93,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,m-increase_dt-2391bb7a93,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,m-increase_dt-2391bb7a93,P02_weak_step,h,always,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P03_rheobase,h,always,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P04_step_2x,h,always,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P05_long_step,h,always,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P06_ramp,h,always,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P08_rebound,h,always,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,m-increase_dt-2391bb7a93,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P00_canonical,h,always,"B,C"
pospischil2008_fs,m-solver_config-e5acbde8a1,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,m-solver_config-e5acbde8a1,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,m-solver_config-e5acbde8a1,P02_weak_step,h,always,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P03_rheobase,h,always,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P04_step_2x,h,always,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P05_long_step,h,always,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P06_ramp,h,always,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P08_rebound,h,always,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,m-solver_config-e5acbde8a1,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P00_canonical,h,always,"B,C"
pospischil2008_fs,m-recording_resolution-7e264d815f,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,m-recording_resolution-7e264d815f,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,m-recording_resolution-7e264d815f,P02_weak_step,h,always,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P03_rheobase,h,always,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P04_step_2x,h,always,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P05_long_step,h,always,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P06_ramp,h,always,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P08_rebound,h,always,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,m-recording_resolution-7e264d815f,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P00_canonical,h,always,"B,C"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P02_weak_step,h,always,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P03_rheobase,h,always,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P04_step_2x,h,always,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P05_long_step,h,always,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P06_ramp,h,always,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P08_rebound,h,always,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_channel-9899c39ee8,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P00_canonical,h,always,"B,C"
pospischil2008_fs,m-omit_include-658ec2d5f5,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,m-omit_include-658ec2d5f5,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,m-omit_include-658ec2d5f5,P02_weak_step,h,always,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P03_rheobase,h,always,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P04_step_2x,h,always,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P05_long_step,h,always,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P06_ramp,h,always,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P08_rebound,h,always,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,m-omit_include-658ec2d5f5,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P00_canonical,h,always,"B,C"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P02_weak_step,h,always,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P03_rheobase,h,always,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P04_step_2x,h,always,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P05_long_step,h,always,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P06_ramp,h,always,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P08_rebound,h,always,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,m-duplicate_conductance-328cf062a2,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P00_canonical,h,always,"B,C"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P02_weak_step,h,always,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P03_rheobase,h,always,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P04_step_2x,h,always,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P05_long_step,h,always,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P06_ramp,h,always,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P08_rebound,h,always,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,m-wrong_compatible_component-d7c10346bc,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P00_canonical,h,always,"B,C"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P02_weak_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P03_rheobase,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P04_step_2x,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
